couplings,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,gapE0,gapE1,gapE2,gapE3,gapE4,gapE5,gapE6,gapE7,gapE8,gapE9,gapE10,gapE11,gapE12,gapE13,gapE14,gapE15,gapE16,gapE17,gapE18,gapE19,gapE20,gapE21,gapE22,gapE23,gapE24,gapE25,gapE26,gapE27,gapE28,gapE29,gapE30,gapE31,gapE32,gapE33,gapE34,gapE35,gapE36,gapE37,gapE38,elec,magn
0.7220000000000001,-5.566335907356514,-5.419304323682354,-5.419304323682307,-5.315736094931413,-5.313692303423782,-5.313692303423665,-5.313587697272331,-5.313587697272279,-5.246722471456001,-5.246722471455952,-5.243965422123379,-5.1230926357817195,-5.123092635781658,-5.105465973929694,-5.098708128079453,-5.09870812807938,-5.092135327341342,-5.040193827688066,-5.040193827688044,-5.040193827688005,-5.04019382768791,-4.988514904805687,-2.548643706555885,-2.5486437065558842,-2.4157621093583486,-2.0161121045714148,-2.016112104571412,-2.016112104571411,-2.0161121045714006,-2.0161121045713957,-2.016112104571395,-2.016112104571386,-2.0161121045713846,-2.0045262225120917,-2.0045262225120895,-2.0045262225120832,-2.004526222512082,-2.0045262225120757,-2.00452622251207,-2.0045262225120437,0.1470315836741598,0.14703158367420688,0.25059981242510077,0.2526436039327322,0.25264360393284857,0.25274821008418336,0.25274821008423487,0.3196134359005134,0.31961343590056224,0.32237048523313483,0.4432432715747945,0.44324327157485577,0.46086993342682003,0.4676277792770609,0.4676277792771337,0.4742005800151716,0.526142079668448,0.5261420796684702,0.5261420796685092,0.5261420796686043,0.5778210025508272,3.017692200800629,3.0176922008006297,3.1505737979981654,3.550223802785099,3.550223802785102,3.5502238027851027,3.5502238027851134,3.5502238027851183,3.550223802785119,3.550223802785128,3.5502238027851294,3.5618096848444223,3.5618096848444245,3.5618096848444307,3.561809684844432,3.5618096848444383,3.561809684844444,3.5618096848444702,18.100186493435913,-14.678930405168513
0.7240000000000001,-5.6320311865260155,-5.488017252739968,-5.488017252739873,-5.385640146835998,-5.385525966148273,-5.385525966148222,-5.385426762760434,-5.385426762760381,-5.319972822694184,-5.319972822694138,-5.317308952324887,-5.198536686603429,-5.1985366866033775,-5.181409621391361,-5.174893649724654,-5.174893649724593,-5.168553582663916,-5.117468092233612,-5.11746809223348,-5.117468092233474,-5.117468092233357,-5.066635336773952,-2.5808639812793404,-2.5808639812793404,-2.4501276171706103,-2.0421911143687685,-2.042191114368766,-2.0421911143687645,-2.042191114368759,-2.042191114368755,-2.0421911143687472,-2.0421911143687446,-2.042191114368731,-2.0304654007316385,-2.0304654007316376,-2.03046540073163,-2.0304654007316296,-2.030465400731618,-2.030465400731611,-2.0304654007315937,0.14401393378604777,0.1440139337861428,0.24639103969001752,0.2465052203777427,0.24650522037779332,0.24660442376558134,0.24660442376563463,0.3120583638318317,0.3120583638318779,0.31472223420112844,0.4334944999225865,0.433494499922638,0.45062156513465457,0.45713753680136193,0.45713753680142233,0.46347760386209913,0.5145630942924031,0.5145630942925354,0.5145630942925417,0.5145630942926589,0.5653958497520639,3.051167205246675,3.051167205246675,3.181903569355405,3.589840072157247,3.5898400721572497,3.589840072157251,3.5898400721572563,3.5898400721572608,3.5898400721572683,3.589840072157271,3.5898400721572847,3.601565785794377,3.601565785794378,3.6015657857943855,3.601565785794386,3.6015657857943975,3.6015657857944046,3.601565785794422,18.198908137018392,-14.716753912076104
0.7260000000000001,-5.697996578666329,-5.55695752983242,-5.556957529832301,-5.457479144003572,-5.457479144003566,-5.457385099106802,-5.457385099106785,-5.455795842575645,-5.393316082115681,-5.3933160821156285,-5.390742886727248,-5.274048514135456,-5.27404851413545,-5.2574075748332785,-5.251126114064652,-5.251126114064642,-5.245011801026187,-5.194773555802328,-5.194773555802272,-5.19477355580224,-5.1947735558022154,-5.14477852995542,-2.613132899481103,-2.613132899481073,-2.4844730306110274,-2.0686006895130844,-2.0686006895130773,-2.0686006895130737,-2.06860068951307,-2.068600689513069,-2.068600689513066,-2.0686006895130635,-2.0686006895130347,-2.056738182499578,-2.056738182499564,-2.0567381824995614,-2.0567381824995543,-2.0567381824995428,-2.0567381824995383,-2.05673818249953,0.1410390488339086,0.14103904883402762,0.240517434662757,0.2405174346627632,0.24061147955952666,0.24061147955954354,0.24220073609068393,0.304680496550648,0.3046804965507004,0.3072536919390805,0.4239480645308733,0.42394806453087863,0.44058900383305044,0.4468704646016768,0.44687046460168656,0.45298477764014233,0.5032230228640007,0.5032230228640566,0.5032230228640886,0.5032230228641135,0.5532180487109093,3.0848636791852257,3.084863679185256,3.2135235480553015,3.6293958891532445,3.6293958891532516,3.629395889153255,3.6293958891532587,3.62939588915326,3.6293958891532627,3.6293958891532654,3.6293958891532943,3.641258396166751,3.641258396166765,3.6412583961667675,3.6412583961667746,3.641258396166786,3.6412583961667906,3.641258396166799,18.29575300547316,-14.753488845958577
0.7280000000000001,-5.764226224776391,-5.626118835668486,-5.626118835668358,-5.5295502085187405,-5.529550208518668,-5.529461087063902,-5.529461087063885,-5.526194510572264,-5.466751122579591,-5.466751122579493,-5.464266143782508,-5.349627050939716,-5.349627050939674,-5.333459185513054,-5.32740505900686,-5.32740505900686,-5.321509694497918,-5.272109969400016,-5.272109969400011,-5.2721099694,-5.272109969399909,-5.222944264526678,-2.645455422812025,-2.6454554228119713,-2.518806507655668,-2.095342481824896,-2.095342481824886,-2.095342481824883,-2.0953424818248805,-2.0953424818248796,-2.0953424818248734,-2.095342481824873,-2.095342481824856,-2.083346450377563,-2.0833464503775545,-2.0833464503775465,-2.0833464503775416,-2.0833464503775243,-2.083346450377521,-2.083346450377521,0.13810738910790477,0.13810738910803355,0.23467601625765067,0.2346760162577235,0.23476513771248886,0.23476513771250573,0.23803171420412728,0.29747510219679985,0.29747510219689843,0.29996008099388316,0.4145991738366748,0.4145991738367174,0.4307670392633369,0.43682116576953156,0.43682116576953156,0.44271653027847346,0.4921162553763754,0.4921162553763798,0.49211625537639136,0.49211625537648196,0.5412819602497132,3.118770801964366,3.11877080196442,3.2454197171207233,3.668883742951495,3.6688837429515053,3.668883742951508,3.6688837429515107,3.6688837429515115,3.6688837429515178,3.668883742951518,3.668883742951535,3.680879774398828,3.6808797743988366,3.6808797743988446,3.6808797743988495,3.680879774398867,3.68087977439887,3.68087977439887,18.39076128482924,-14.78916661298073
0.7300000000000001,-5.8307144083765685,-5.695495106812445,-5.69549510681225,-5.601737556935529,-5.601737556935447,-5.6016531328453,-5.601653132845229,-5.59682785176868,-5.5402768348337394,-5.540276834833668,-5.537877659790497,-5.425271255613015,-5.425271255612921,-5.409563814280862,-5.40373002833399,-5.403730028333872,-5.398046977512745,-5.349477086597502,-5.3494770865974965,-5.349477086597414,-5.349477086597321,-5.301132323706783,-2.6778362502723163,-2.6778362502722963,-2.5531358083247957,-2.122417996761968,-2.1224179967619556,-2.1224179967619525,-2.1224179967619503,-2.122417996761948,-2.122417996761947,-2.1224179967619445,-2.1224179967619117,-2.1102919405559297,-2.1102919405559186,-2.1102919405559133,-2.1102919405559093,-2.110291940555908,-2.110291940555902,-2.110291940555888,0.1352193015641232,0.1352193015643186,0.22897685144103974,0.22897685144112145,0.22906127553126865,0.2290612755313397,0.2338865566078887,0.29043757354282906,0.2904375735429001,0.29283674858607167,0.4054431527635538,0.40544315276364795,0.42115059409570677,0.42698438004257877,0.4269843800426969,0.4326674308638232,0.48123732177906664,0.48123732177907197,0.48123732177915457,0.48123732177924783,0.5295820846697854,3.152878158104252,3.152878158104272,3.277578600051773,3.7082964116146004,3.708296411614613,3.708296411614616,3.708296411614618,3.7082964116146204,3.7082964116146213,3.708296411614624,3.708296411614657,3.720422467820639,3.72042246782065,3.720422467820655,3.720422467820659,3.7204224678206606,3.7204224678206663,3.7204224678206805,18.483973091579344,-14.82381800425069
0.7320000000000001,-5.897455554015783,-5.765080524279334,-5.765080524279201,-5.674039611942068,-5.674039611942057,-5.6739596678603865,-5.673959667860361,-5.667687924723705,-5.613892127173467,-5.61389212717339,-5.611576388514514,-5.500980111958652,-5.500980111958649,-5.485720831470233,-5.480100571635329,-5.4801005716353215,-5.47462336684919,-5.426874663498725,-5.426874663498719,-5.426874663498677,-5.426874663498583,-5.379342493704682,-2.710279829367077,-2.7102798293670185,-2.5874683097371407,-2.1498285887403212,-2.14982858874031,-2.1498285887403097,-2.1498285887403017,-2.1498285887402973,-2.1498285887402933,-2.1498285887402906,-2.1498285887402777,-2.1375762374149785,-2.137576237414978,-2.137576237414975,-2.1375762374149705,-2.1375762374149683,-2.137576237414961,-2.137576237414946,0.13237502973644943,0.13237502973658266,0.22341594207371518,0.22341594207372673,0.22349588615539684,0.2234958861554226,0.22976762929207872,0.28356342684231617,0.28356342684239344,0.28587916550126913,0.39647544205713103,0.3964754420571346,0.41173472254555055,0.41735498238045476,0.41735498238046187,0.422832187166593,0.4705808905170583,0.47058089051706453,0.4705808905171063,0.4705808905172004,0.5181130603111015,3.1871757246487062,3.187175724648765,3.3099872442786427,3.747626965275462,3.7476269652754732,3.7476269652754737,3.7476269652754817,3.747626965275486,3.74762696527549,3.7476269652754928,3.7476269652755057,3.759879316600805,3.7598793166008053,3.7598793166008084,3.759879316600813,3.759879316600815,3.759879316600822,3.7598793166008373,18.57542837870644,-14.857473168728239
0.7340000000000001,-5.964444225550959,-5.834869502544662,-5.834869502544574,-5.746454821397668,-5.746454821397619,-5.74637914844093,-5.746379148440908,-5.73876713091205,-5.687595925105538,-5.687595925105507,-5.6853613008068145,-5.576752628188213,-5.576752628188191,-5.561929616787854,-5.556516244237318,-5.556516244237281,-5.551238581611999,-5.504302458709256,-5.504302458709241,-5.504302458709225,-5.504302458709148,-5.457574563666985,-2.742790366881485,-2.742790366881425,-2.621811020982832,-2.1775754567705006,-2.1775754567704957,-2.1775754567704926,-2.177575456770491,-2.17757545677049,-2.1775754567704757,-2.177575456770474,-2.1775754567704695,-2.165200768378622,-2.165200768378614,-2.165200768378609,-2.165200768378596,-2.165200768378588,-2.165200768378586,-2.1652007683785808,0.12957472300629647,0.1295747230063844,0.2179894041532906,0.21798940415333945,0.21806507711002876,0.21806507711005096,0.2256770946389084,0.27684830044542075,0.27684830044545183,0.2790829247441442,0.3876915973627453,0.3876915973627675,0.40251460876310485,0.40792798131364094,0.40792798131367736,0.41320564393895953,0.46014176684170227,0.46014176684171737,0.46014176684173336,0.46014176684181063,0.5068696618839734,3.2216538586694736,3.2216538586695336,3.3426332045681266,3.786868768780458,3.786868768780463,3.786868768780466,3.786868768780468,3.7868687687804687,3.786868768780483,3.7868687687804847,3.786868768780489,3.7992434571723366,3.7992434571723446,3.7992434571723495,3.799243457172363,3.7992434571723708,3.7992434571723726,3.799243457172378,18.665166851219503,-14.890161591247061
0.736,-6.031675124228679,-5.904856678973248,-5.904856678973129,-5.818981658048653,-5.818981658048541,-5.8189100555589,-5.818910055558797,-5.810058200294897,-5.761387171020332,-5.761387171020155,-5.759231384242402,-5.6525878361521835,-5.652587836152064,-5.638189559201523,-5.6329766071347604,-5.632976607134632,-5.627892343213408,-5.581760233305726,-5.5817602333056415,-5.581760233305592,-5.5817602333055465,-5.535828325627376,-2.77537183926944,-2.775371839269395,-2.656170597746281,-2.205659640436987,-2.2056596404369797,-2.2056596404369744,-2.205659640436967,-2.2056596404369593,-2.2056596404369575,-2.205659640436941,-2.2056596404369393,-2.193166799092751,-2.193166799092749,-2.1931667990927437,-2.1931667990927353,-2.193166799092735,-2.193166799092729,-2.193166799092728,0.12681844525543085,0.12681844525554986,0.21269346618002594,0.21269346618013785,0.2127650686697784,0.21276506866988143,0.22161692393378196,0.27028795320834664,0.2702879532085234,0.2724437399862767,0.3790872880764953,0.3790872880766152,0.3934855650271558,0.39869851709391835,0.39869851709404713,0.40378278101527076,0.4499148909229529,0.44991489092303727,0.449914890923087,0.4499148909231323,0.49584679860130265,3.256303284959239,3.2563032849592837,3.375504526482398,3.826015483791692,3.826015483791699,3.8260154837917044,3.826015483791712,3.8260154837917195,3.8260154837917213,3.8260154837917377,3.8260154837917395,3.838508325135928,3.8385083251359298,3.838508325135935,3.8385083251359435,3.838508325135944,3.8385083251359498,3.8385083251359506,18.753227890627954,-14.921912075209804
0.738,-6.0991430865920595,-5.975036903668986,-5.975036903668833,-5.891618619236803,-5.891618619236798,-5.891550894536957,-5.8915508945369135,-5.881554177217736,-5.835264823869402,-5.8352648238693385,-5.833185642762576,-5.728484790598709,-5.728484790598644,-5.714500056828275,-5.709481226921712,-5.7094812269216675,-5.704584375354621,-5.659247750804486,-5.659247750804411,-5.6592477508043855,-5.659247750804276,-5.614103574457179,-2.8080280026532627,-2.808028002653237,-2.6905533566251663,-2.2340820162476818,-2.234082016247679,-2.2340820162476667,-2.2340820162476653,-2.234082016247659,-2.234082016247637,-2.2340820162476334,-2.2340820162476223,-2.221475428960602,-2.2214754289605936,-2.2214754289605905,-2.221475428960585,-2.221475428960584,-2.2214754289605745,-2.2214754289605554,0.1241061829230734,0.12410618292322617,0.2075244673552561,0.20752446735526142,0.2075921920551025,0.207592192055146,0.2175889093743235,0.2638782627226579,0.26387826272272097,0.2659574438294836,0.37065829599335043,0.37065829599341527,0.38464302976378484,0.3896618596703476,0.389661859670392,0.3945587112374387,0.43989533578757367,0.4398953357876483,0.43989533578767404,0.4398953357877833,0.4850395121348807,3.291115083938797,3.2911150839388226,3.4085897299668932,3.8650610703443777,3.8650610703443804,3.865061070344393,3.865061070344394,3.8650610703444004,3.8650610703444226,3.865061070344426,3.8650610703444372,3.8776676576314575,3.877667657631466,3.877667657631469,3.8776676576314744,3.8776676576314757,3.877667657631485,3.877667657631504,18.839650487775224,-14.952752729524622
0.74,-6.166843082240875,-6.045405229743741,-6.045405229743527,-5.964364226601754,-5.9643642266017025,-5.964300194753837,-5.964300194753763,-5.953248406677943,-5.909227858851355,-5.909227858851317,-5.907223096326849,-5.804442568460087,-5.8044425684600505,-5.790860516820711,-5.7860296757235385,-5.786029675723483,-5.781314404007559,-5.736764777131976,-5.736764777131972,-5.736764777131946,-5.736764777131863,-5.692400107816399,-2.840762402435111,-2.840762402435084,-2.7249652890999885,-2.2628432943786896,-2.262843294378689,-2.262843294378675,-2.2628432943786683,-2.2628432943786643,-2.262843294378662,-2.2628432943786536,-2.26284329437864,-2.250127587065136,-2.25012758706513,-2.250127587065122,-2.250127587065116,-2.250127587065111,-2.250127587065102,-2.250127587065082,0.12143785249713357,0.12143785249734762,0.2024788556391206,0.20247885563917212,0.20254288748703786,0.20254288748711158,0.21359467556293144,0.2576152233895197,0.2576152233895579,0.2596199859140258,0.36240051378078775,0.36240051378082416,0.3759825654201636,0.3808134065173361,0.38081340651739204,0.3855286782333156,0.430078305108899,0.43007830510890255,0.4300783051089283,0.4300783051090118,0.474442974424476,3.326080679805764,3.3260806798057905,3.441877793140886,3.903999787862185,3.9039997878621855,3.9039997878621997,3.9039997878622064,3.9039997878622104,3.9039997878622126,3.903999787862221,3.903999787862235,3.9167154951757386,3.916715495175745,3.916715495175753,3.9167154951757586,3.9167154951757635,3.9167154951757728,3.9167154951757928,18.924473183474202,-14.982710959383937
0.742,-6.234770211463885,-6.115956903999245,-6.115956903999106,-6.0372170257761315,-6.037217025776113,-6.037156509342169,-6.037156509342113,-6.025134520993788,-5.983275267102043,-5.983275267102042,-5.981342780573068,-5.880460268163828,-5.8804602681638185,-5.867270355253334,-5.862621531127818,-5.862621531127752,-5.858082157396218,-5.814311080595169,-5.814311080595164,-5.814311080595111,-5.814311080595053,-5.770717726105919,-2.873578382524991,-2.873578382524935,-2.7594120751229587,-2.291944015837207,-2.2919440158372013,-2.291944015837196,-2.2919440158371946,-2.291944015837185,-2.2919440158371747,-2.29194401583716,-2.2919440158371356,-2.2791240285072476,-2.2791240285072356,-2.279124028507233,-2.279124028507227,-2.2791240285072165,-2.279124028507215,-2.279124028507205,0.1188133074646398,0.11881330746477836,0.19755318568775326,0.19755318568777192,0.19761370212171592,0.19761370212177187,0.20963569047009667,0.25149494436184217,0.25149494436184305,0.25342743089081665,0.3543099433000565,0.35430994330006627,0.3674998562105509,0.37214868033606674,0.37214868033613246,0.3766880540676665,0.420459130868716,0.42045913086872044,0.42045913086877373,0.42045913086883147,0.46405248535796595,3.361191828938894,3.3611918289389497,3.475358136340926,3.9428261956266777,3.9428261956266835,3.942826195626689,3.94282619562669,3.9428261956267,3.94282619562671,3.9428261956267248,3.942826195626749,3.955646182956637,3.955646182956649,3.955646182956652,3.9556461829566576,3.9556461829566683,3.9556461829566696,3.95564618295668,19.007734016394345,-15.011813460503502
0.744,-6.302919702766087,-6.186687358016552,-6.186687358016314,-6.110175586077182,-6.110175586077147,-6.110118414883847,-6.110118414883747,-6.097206426901983,-6.057406055393299,-6.057406055393223,-6.055543746486228,-5.956537008970078,-5.956537008970071,-5.943728997008195,-5.939256376116176,-5.939256376116175,-5.934887365978643,-5.891886431851712,-5.89188643185171,-5.89188643185167,-5.891886431851566,-5.849056232420967,-2.90647909419116,-2.9064790941911056,-2.79389909629938,-2.3213845500633754,-2.3213845500633377,-2.321384550063332,-2.3213845500633257,-2.3213845500633252,-2.3213845500633234,-2.3213845500633137,-2.3213845500633132,-2.3084653311863557,-2.3084653311863454,-2.308465331186341,-2.3084653311863326,-2.308465331186331,-2.308465331186323,-2.3084653311863135,0.1162323447495357,0.11623234474977284,0.192744116688905,0.19274411668894054,0.19280128788224005,0.1928012878823404,0.20571327586410426,0.24551364737278814,0.24551364737286452,0.24737595627985964,0.3463826937960093,0.3463826937960164,0.359190705757892,0.3636633266499114,0.3636633266499123,0.3680323367874445,0.41103327091437514,0.4110332709143769,0.4110332709144169,0.4110332709145217,0.4538634703451203,3.3964406085749275,3.3964406085749816,3.509020606466707,3.981535152702712,3.9815351527027496,3.9815351527027554,3.9815351527027616,3.981535152702762,3.981535152702764,3.9815351527027736,3.981535152702774,3.9944543715797316,3.994454371579742,3.9944543715797463,3.9944543715797547,3.9944543715797565,3.9944543715797645,3.994454371579774,19.089470477667994,-15.04008621646381
0.746,-6.371286910309356,-6.257592199641643,-6.257592199641573,-6.1832385001930055,-6.183238500193,-6.183184511099298,-6.1831845110992605,-6.169458293097233,-6.131619245836276,-6.131619245836259,-6.129825060075344,-6.032671930331641,-6.0326719303314995,-6.02023587566006,-6.015933798997231,-6.015933798997225,-6.011729762428585,-5.969490603881572,-5.969490603881519,-5.969490603881509,-5.969490603881369,-5.9274154325049295,-2.9394675045411685,-2.9394675045410508,-2.8284314486454614,-2.3511650929893166,-2.3511650929893126,-2.351165092989309,-2.3511650929893007,-2.351165092989298,-2.3511650929892833,-2.3511650929892793,-2.351165092989277,-2.3381518930473573,-2.3381518930473573,-2.3381518930473444,-2.33815189304734,-2.3381518930473395,-2.338151893047338,-2.338151893047333,0.11369471066771375,0.11369471066778303,0.18804841011635087,0.1880484101163562,0.18810239921005856,0.18810239921009586,0.20182861721212308,0.23966766447307997,0.23966766447309773,0.24146185023401223,0.3386149799777156,0.33861497997785683,0.35105103464929677,0.35535311131212577,0.3553531113121311,0.3595571478807713,0.4017963064277845,0.4017963064278369,0.4017963064278476,0.401796306427987,0.4438714778044268,3.431819405768188,3.4318194057683056,3.542855461663895,4.02012181732004,4.020121817320044,4.020121817320048,4.020121817320056,4.020121817320058,4.020121817320073,4.020121817320077,4.02012181732008,4.0331350172619995,4.0331350172619995,4.033135017262012,4.033135017262016,4.033135017262017,4.033135017262018,4.0331350172620235,19.169719471711854,-15.067554498825917
0.748,-6.439867311282054,-6.328667204859415,-6.3286672048592685,-6.2564043838655845,-6.256404383865508,-6.256353420534586,-6.256353420534568,-6.241884538228646,-6.205913875592112,-6.205913875592066,-6.2041858020586504,-6.108864191277905,-6.108864191277883,-6.0967904333617975,-6.092653393338212,-6.092653393338163,-6.088609081617486,-6.047123371958219,-6.047123371958161,-6.047123371958093,-6.047123371958052,-6.005795134704332,-2.972546404642488,-2.9725464046424475,-2.8630139549099543,-2.381285665571137,-2.3812856655711307,-2.3812856655711276,-2.381285665571126,-2.381285665571122,-2.381285665571109,-2.3812856655710974,-2.3812856655710855,-2.3681839298155567,-2.3681839298155545,-2.3681839298155523,-2.3681839298155505,-2.36818392981554,-2.368183929815535,-2.3681839298155296,0.11120010642263889,0.11120010642278544,0.1834629274164694,0.1834629274165458,0.18351389074746827,0.18351389074748603,0.1979827730534076,0.23395343568994154,0.23395343568998772,0.23568150922340347,0.3310031200041488,0.331003120004171,0.34307687792025643,0.3472139179438418,0.34721391794389067,0.3512582296645679,0.392743939323835,0.39274393932389273,0.3927439393239611,0.392743939324002,0.4340721765777218,3.467320906639566,3.4673209066396065,3.5768533563720997,4.058581645710917,4.058581645710923,4.058581645710927,4.0585816457109285,4.058581645710932,4.0585816457109445,4.058581645710957,4.0585816457109685,4.071683381466498,4.071683381466499,4.071683381466501,4.071683381466503,4.071683381466514,4.071683381466519,4.071683381466524,19.248517282764972,-15.094242869704274
0.75,-6.5086565032155645,-6.3999083100414,-6.399908310041262,-6.329671875570511,-6.329671875570508,-6.329623788244905,-6.329623788244894,-6.31447981935469,-6.280288996587987,-6.280288996587872,-6.2786250675555495,-6.185112969821416,-6.185112969821296,-6.173392120728622,-6.169414757898266,-6.169414757898218,-6.165525060596394,-6.124784513620777,-6.124784513620733,-6.124784513620667,-6.124784513620566,-6.084195149925226,-3.0057184172948634,-3.0057184172948133,-2.897651176454543,-2.411746112805471,-2.4117461128054556,-2.4117461128054556,-2.411746112805448,-2.411746112805448,-2.4117461128054476,-2.4117461128054454,-2.41174611280541,-2.398561473237816,-2.398561473237806,-2.398561473237802,-2.398561473237799,-2.3985614732377973,-2.3985614732377947,-2.3985614732377916,0.10874819317416495,0.10874819317430262,0.17898462764505396,0.17898462764505663,0.17903271497065987,0.17903271497067053,0.19417668386087428,0.22836750662757765,0.22836750662769223,0.23003143566001505,0.3235435333941483,0.3235435333942682,0.3352643824869421,0.3392417453172989,0.33924174531734685,0.3431314426191703,0.3838719895947875,0.38387198959483193,0.38387198959489766,0.3838719895949989,0.4244613532903383,3.502938085920701,3.5029380859207513,3.6110053267610214,4.096910390410093,4.096910390410109,4.096910390410109,4.096910390410116,4.096910390410116,4.096910390410117,4.09691039041012,4.096910390410155,4.110095029977749,4.110095029977758,4.110095029977762,4.110095029977765,4.110095029977767,4.11009502997777,4.1100950299777725,19.32589954668588,-15.120175186516027
0.752,-6.577650201260397,-6.471311604558004,-6.471311604557809,-6.4030396361946575,-6.403039636194575,-6.402994281476559,-6.402994281476547,-6.387239020860539,-6.354743675239323,-6.354743675239316,-6.353141965787589,-6.261417462383945,-6.261417462383891,-6.250040396723921,-6.246217496561419,-6.246217496561386,-6.242477438578535,-6.202473808646462,-6.202473808646396,-6.202473808646353,-6.202473808646285,-6.162615291589217,-3.038986004463173,-3.0389860044631494,-2.9323474246901857,-2.442546103240928,-2.4425461032409252,-2.4425461032409204,-2.442546103240913,-2.442546103240911,-2.442546103240911,-2.4425461032409075,-2.4425461032408804,-2.4292843698452757,-2.4292843698452473,-2.4292843698452384,-2.429284369845233,-2.429284369845231,-2.4292843698452256,-2.429284369845222,0.10633859670239332,0.10633859670258783,0.17461056506573946,0.17461056506582207,0.174655919783838,0.17465591978385042,0.19041118039985783,0.22290652602107386,0.22290652602108096,0.22450823547280763,0.31623273887645187,0.31623273887650605,0.32760980453647637,0.3314327046989778,0.33143270469901065,0.3351727626818617,0.3751763926139349,0.3751763926140006,0.3751763926140441,0.3751763926141116,0.4150349096711796,3.538664196797224,3.5386641967972476,3.6453027765702113,4.135104098019469,4.135104098019472,4.135104098019477,4.135104098019484,4.135104098019486,4.135104098019486,4.1351040980194895,4.135104098019516,4.148365831415122,4.14836583141515,4.148365831415159,4.148365831415164,4.148365831415166,4.1483658314151715,4.148365831415175,19.40190122756205,-15.145374608637944
0.754,-6.64684423543469,-6.542873323739613,-6.542873323739476,-6.476506348711817,-6.476506348711647,-6.476463589346636,-6.476463589346502,-6.460157243833289,-6.429276992177878,-6.42927699217782,-6.427735619785572,-6.337776883244782,-6.337776883244748,-6.326734728543492,-6.323061218270511,-6.323061218270467,-6.319465956920797,-6.2801910390229265,-6.28019103902289,-6.280191039022863,-6.28019103902272,-6.241055375591699,-3.0723514743853064,-3.0723514743852265,-2.9671067720726034,-2.473685128989924,-2.4736851289899144,-2.473685128989913,-2.4736851289899118,-2.4736851289899064,-2.4736851289898882,-2.4736851289898873,-2.47368512898987,-2.465489182279053,-2.460352280249363,-2.4603522802493596,-2.460352280249353,-2.460352280249351,-2.4603522802493507,-2.4603522802493427,0.1039709116950771,0.10397091169521389,0.17033788672287287,0.1703378867230434,0.17038064608805392,0.17038064608818804,0.1866869916014009,0.21756724325681187,0.2175672432568705,0.21910861564911777,0.3090673521899081,0.30906735218994186,0.3201095068911979,0.3237830171641791,0.32378301716422353,0.32737827851389323,0.36665319641176364,0.36665319641180005,0.3666531964118276,0.3666531964119706,0.40578885984299085,3.5744927610493837,3.5744927610494637,3.6797374633620867,4.173159106444766,4.173159106444776,4.173159106444777,4.173159106444778,4.173159106444784,4.1731591064448015,4.173159106444803,4.17315910644482,4.181355053155637,4.186491955185327,4.18649195518533,4.186491955185337,4.186491955185339,4.186491955185339,4.186491955185348,19.476556598714573,-15.169863605727429
0.756,-6.716234547857244,-6.614589842175638,-6.61458984217546,-6.550070717856768,-6.5500707178567374,-6.550030422521798,-6.550030422521721,-6.533229795891326,-6.503888041985753,-6.50388804198575,-6.502405166104903,-6.414190464007874,-6.414190464007815,-6.403474591501448,-6.399945536960985,-6.3999455369608995,-6.396490359106603,-6.357935988921811,-6.357935988921795,-6.357935988921793,-6.357935988921666,-6.319515220259843,-3.1058169883654143,-3.1058169883653792,-3.0019330626605396,-2.5051625062437015,-2.505162506243682,-2.5051625062436766,-2.505162506243672,-2.5051625062436695,-2.5051625062436673,-2.505162506243649,-2.505162506243629,-2.5041696043496455,-2.491764678979536,-2.4917646789795302,-2.4917646789795254,-2.4917646789795223,-2.4917646789795183,-2.491764678979508,0.10164470568160588,0.10164470568178441,0.1661638300004764,0.1661638300005066,0.16620412533544648,0.16620412533552287,0.18300475196591837,0.21234650587149062,0.21234650587149417,0.21382938175234134,0.30204408384936965,0.30204408384942916,0.3127599563557961,0.31628901089625927,0.31628901089634454,0.3197441887506409,0.3582985589354326,0.3582985589354495,0.35829855893545126,0.35829855893557827,0.3967193275974008,3.6104175594918297,3.610417559491865,3.7143014851967044,4.2110720416135425,4.211072041613562,4.211072041613567,4.211072041613572,4.2110720416135745,4.211072041613576,4.211072041613595,4.211072041613615,4.212064943507599,4.2244698688777085,4.224469868877714,4.224469868877719,4.224469868877722,4.224469868877726,4.224469868877736,19.54989922770295,-15.193663967482536
